Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Do you identify as an early career ocean professional?,,How many years have passed since completing your professional training?,,,,,,,,,,,,How old will you be on 1 January 2021?,Which gender do you identify with?,,,In which country do you reside?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In which ocean basin(s) do you work?,,,,,,,,,,,,What institution/organisation are you primarily affiliated with? Please list the full name.,Please list the full names of all other organisations or institutions that you are involved with (please separate multiple entries with commas).,What is the nature of your primary organisation/institution?,,,,,,,,,,,Which of the following keywords best describes your discipline? (Please select all that apply),,,,,,,,,,,,,,,,,,,,,What sectors are most aligned with your career interest? (Please select all that apply),,,,,,,,,,,,,,,,Are you part of an early career professional network?,,,"Please specify which network(s), including the name, website and contact name if possible. Please separate multiple entries with commas.",Where do you go to find out information and get updates about the Decade? (Please check all that apply),,,,,,,,In which of the Decade outcome areas is your primary area of expertise (please select one)?,,,,,,,"Which of the Decade Outcomes are most important to you? (Please sequentially rank importance, 1 = most important; 5 = least important)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please identify up to three scientific challenges or knowledge gaps that should be addressed through the UN Decade of Ocean Science for Sustainable Development.,,,"What is the scale of the scientific challenges or knowledge gaps that you identified in the previous question (i.e. global, regional, or national)?",,,,,,,,,Which of the Decade outcomes do the scientific challenges or knowledge gaps that you identified in the previous question correspond to?,,,,,,,,,,,,,,,,,,How would you like to contribute to the Decade?,What barriers constrain your ability to contribute to the Decade?,I can access data and information that I need for my work on ocean science for sustainable development,,,,,,"There are opportunities for me to access funds to publish in scientific journals, and/or to access scientific knowledge that I need",,,,,,The country in which I reside has professional opportunities in my field of expertise,,,,,,"The country in which I reside has, or has access to, ocean science equipment and infrastructure",,,,,,The country in which I reside has mentorship networks relevant to training in the application of ocean science to sustainable development,,,,,,The country in which I reside has university degree options related to ocean science and sustainable development,,,,,,"The country in which I reside has funding opportunities to attend national or international conferences, workshops and meetings, including short training courses.",,,,,,Are there other needs that you would like to identify?,How could the Decade help to support ECOPs?,Please indicate if you would like to receive Decade news and updates via email,,,How would you prefer to receive invitations and news updates about the Ocean Decade? (Please only select your top choice),,,,
11312831432,251285312,2020-01-31 12:38:47,2020-01-31 15:30:14,173.205.76.220,,,,,Yes,,,,,,,,,,7 - 8 years,,,,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Indian Ocean,,Caribbean,,,,,,WWF Germany,"German Development Ministry, Germany Ministry for the Environment/International Climate Initiative, Stanford University, WWF offices and local partners in Central America and Southern Africa",,,,,Non-governmental organisation,,,,,,,,,,,,,,,,,,,,Governance,Humanities,,,Policy,Political science,Social science,,Academia,,,,,,Fisheries,,,,,Policy,,,,,,No,,,http://oceandecade.org,,,,,People in my network,,,,Healthy and resilient ocean,,,,,,,,,,5,,1,,,,,,,,3,,,,,,,4,,,,2,,,,,,,,,,6,interaction bewteen science-policy and local conservation/practitioneers,climate change impacts/implications on ocean governance,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,not sure yet how i could contribute,time availability...,,,Neither agree nor disagree,,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,,Yes,,,Email,,,,
11312610604,251285312,2020-01-31 10:14:39,2020-01-31 10:50:33,173.205.76.61,,,,,Yes,,,1 month - 1 year,,,,,,,,,,,29,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Indian Ocean,,,,,,,,Institut Halieutique et des Sciences Marines (IH.SM),Institut de Recherche pour le Développement (IRD),,Education,,,,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,Fisheries,,,,,,,,,,Yes,,,The Western Indian Ocean Early Career Scientists Network (WIO-ECSN),http://oceandecade.org,,,,,People in my network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11312601377,251285312,2020-01-31 10:13:05,2020-01-31 10:24:10,23.52.0.95,,,,,Yes,,,,,,,,,,,,,11+ years,40,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Atlantic,,,,,,,,,,,Institut universitaire européen de la mer (AMURE laboratory),AMURE; DOSI; Walter Schücking Institute for International Law; Sailing Hirondelle,,,,,,,,,,Research Institute,,,,,,,,,,,,,,,Governance,,,Law,Policy,,,,Academia,,Biotechnology,,,,,,,,,Policy,,,,,Yes,,,ViaMento; ocean KAn,,,,,,People in my network,,,,,,,,,None of the above,,,,4,,,,2,,,,,,,3,,,,,,,,,6,1,,,,,,,,,,5,,Legal framework related to modern marine scientific research,institutional support,Assessment of governance tools,,,Scientific challenge or knowledge gap 3,,,Scientific challenge or knowledge gap 3,,,Scientific challenge or knowledge gap 3,,,,,,Scientific challenge or knowledge gap 3,,,,,,,,,Scientific challenge or knowledge gap 3,,,,Show the contribution of legal sciences and transdiciplinary research,Law is not always understood as a science,,,Neither agree nor disagree,,,,,,Neither agree nor disagree,,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,,Neither agree nor disagree,,,,,,Yes,,,,,,,bleuenn.guilloux@yahoo.fr
11312030273,251285312,2020-01-31 02:52:46,2020-01-31 03:00:45,203.213.73.203,,,,,Yes,,,,,,,4 - 5 years,,,,,,,34,Female,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deep sea 'Area' in general,University of New South Wales,"UNSW, DOSI, Pew Charitable Trusts",,,,,,,,,University,,,,,,,,,,,,,,,,,,,Law,,,,,,,,,,,,,,,Minerals,Policy,,,,,,No,,,,,,,,People in my network,,,,Healthy and resilient ocean,,,,,,,2,,,,,1,,,,,,,,,4,,,,,,,,6,,,3,,,,,,,,5,,Environmental baseline in deep-sea areas destined for seabed mineral mining,Monitoring of deep ocean environments and industries,Influence of climate change on the regulation of ocean industries,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,Scientific challenge or knowledge gap 3,,,,,,,,,,through relevant policy research,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,,Yes,,,,,,Social media,
11312009307,251285312,2020-01-31 02:38:55,2020-02-05 02:24:54,23.36.15.196,,,,,Yes,,,,,,3 - 4 years,,,,,,,,31,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,Arctic Ocean,North Atlantic,,,,,,,,,,North and East Pacific,University of Hawaii,"University of Oxford, Stanford University",,,,,,,,,University,,,,,Biology,,,,,,,,,,,,,,,,,,,Academia,,,,,,,,,,,,,,,,,No,,,,,,,,People in my network,,,,Healthy and resilient ocean,,,,,,,,,4,,,1,,,,,,,,,,5,,,,,,,6,,2,,,,,,,3,,,,What are the interplays between different industry impacts on oceans,What are the synergistic impacts for climate and anthropogenic in the deep sea,How can be make the blue economy sustainable,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,I am unsure how I could contribute - this information is not clear.,Time and work pressure,,,,Disagree,,,,,,,,Don't know,,Agree,,,,,Strongly agree,,,,,,,Agree,,,,,Strongly agree,,,,,,,Agree,,,,,"Stability of work is lacking, causing a lot of stress and insecurity and loss of savings or inability to build up savings.","Mentoring and networking opportunities, stability in work opportunities",Yes,,,Email,,,,
11311960898,251285312,2020-01-31 02:01:41,2020-01-31 02:31:02,204.2.166.152,,,,,Yes,,,,,,,,,6 - 7 years,,,,,39,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,,My work is not basin-specific,KTH Royal Institute of Technology,Scripps Institution of Oceanography,,,,,,,,,University,,,,,,Communication,Culture,,,,,Ethics,,,,,Humanities,,,Policy,,,,Academia,,,,,,,,,,,Policy,,,,,,No,,,http://oceandecade.org,,,,,,,,,,,,,Transparent and accessible ocean,,,,,4,,,,2,,,,,,,3,,,,,,,,5,,,,,,,6,1,,,,,,How social and environmental justice for and in the ocean can be advanced,"Better understanding of pathways between science and policy, including transformation of scientific data into normative policies",How non-sustainable path dependencies in ocean governance can be broken and transformed,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,"Participation in meetings, workshops, networks etc. Commenting on central documents with goal formations or similar.",Not sure,,Agree,,,,,,Agree,,,,,,,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,,,,,Don't know,,"Guidelines for designation of calls for funding, participation at events, travel funds.",Yes,,,Email,,,,
11311942233,251285312,2020-01-31 01:41:58,2020-01-31 03:10:11,204.1.213.75,,,,,Yes,,,,1 - 2 years,,,,,,,,,,32,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the Sea of Okhotsk,"I'm going to be affiliated with Hokkaido University, Japan, in 2020-2021.",,,,,,,,,,University,,,,,,,,,Earth Sciences,,,,,,,,,,,,,,,Academia,,,Education,,,,,,,,,,,,,Yes,,,kaiyo-young@mld.nifty.com,,,,,,,,"Dr. Yushi Morioka, JAMSTEC, japan",,,Predicted ocean,,,,,,2,,,,,,,3,,,,1,,,,,,,,,4,,,,,,,5,,,,,,,6,"Earth science may be not important in high school, especially in japan, compared with physics, chemistry and biology.",,,,,,,,,Scientific challenge or knowledge gap 1,,,,,,,,,Scientific challenge or knowledge gap 1,,,,,,,,,,,,I'm going to do lecture on oceanography for high school students twice per year.,"Nothing. But, I want to know how the outreach on oceanography is done in foreign countries.",,,Neither agree nor disagree,,,,,,Neither agree nor disagree,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,,Neither agree nor disagree,,,,"I heard a story that the children who experienced the caring for firefly may have a tendency not to do bullying in school. If you know such a relationship between nature and man, please let me know.",,Yes,,,Email,,,,
11311917548,251285312,2020-01-31 01:40:46,2020-01-31 01:58:57,204.1.213.63,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,19,Female,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,"-The Ocean Project, World Oceans Day Youth Advisory Council (2020+).","Sea Life Trust Melbourne Aquarium Ocean Youth Ambassador (2019), Eltham Youth Leadership Council Vicky Ward MP",,,,,,,,,,,Education and creating projects,,Business or Entrepreneurship,,Communication,,,Earth Sciences,,,,,,,,,,,,,,,Academia,Agriculture or Aquaculture,Biotechnology,Education,Energy,,Fisheries,,,,,Policy,Philanthropy,,,Water,Yes,,,World Oceans Day Youth Advisory Council https://www.worldoceansday.com Baylee Ritter,http://oceandecade.org,,,,,People in my network,,,,,,,,,None of the above,,,3,,,,1,,,,,,,,,,,6,,,,4,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In all ways I possibly can, if any opportunity comes up that I have the ability to work on and be apart of I will.",Possibly travel and specific scientific qualifications and scientific information ( I’m not currently qualified as a scientist - waiting on University offer),,Agree,,,,,,,,,,Don't know,,,Neither agree nor disagree,,,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,,,,,Don't know,,Provide more opportunities to get on board and to network with likeminded people,Yes,,,Email,,,,
11311518964,251285312,2020-01-30 22:35:03,2020-01-30 22:40:20,184.27.141.93,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,19,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom of Great Britain and Northern Ireland,,,,,,,,,,,,,North Atlantic,,,,,,,,,,,University of Plymouth,,,,,,,,,,University,,,,,,,,,Earth Sciences,,,,,,,,,,,,,,,Academia,,,Education,,,,,,,,,,,,,,No,,,http://oceandecade.org,,Facebook,,,,Search engine (e.g. Google),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11311221718,251285312,2020-01-30 20:43:37,2020-01-30 20:53:33,104.98.116.189,,,,,Yes,,,,,,,,,,,8 - 9 years,,,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,South East Pacific,,interest in high seas/global ocean policy,Surfrider San Diego,"Deep Ocean Stewardship Initiative, Wildcoast, The Ocean Cleanup",,,,,Non-governmental organisation,,,,,,,,,,Communication,,,,,,,,,,,,,Law,Policy,,,,,,,Education,,,,,,,,Policy,,Tourism or recreation,,,,No,,,,Twitter,,Instagram,,,,,,Healthy and resilient ocean,,,,,,,2,,,,,1,,,,,,,,,,5,,,,3,,,,,,,,,6,,,,4,,,Lack of understanding of climate change on ocean,Lack of understanding of ecosystem services provided by ocean,Lack of regulation of operations on the high seas/ocean profits,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,,,,,,,,,Scientific challenge or knowledge gap 3,high seas education and policy,,,Agree,,,,,,,,,,Don't know,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,,Yes,,,Email,,,,
11311063664,251285312,2020-01-30 19:16:38,2020-01-31 19:00:18,23.212.3.172,,,,,Yes,,,,,2 - 3 years,,,,,,,,,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,Arctic Ocean,North Atlantic,South Atlantic,North and Central Indian Ocean,Western Indian Ocean,Mediterranean Sea,Caribbean,North and West Pacific,South Pacific,South East Pacific,Southern Ocean,,"Anthropocene Institute, Protected Seas",International Union for the Conservation of Nature,,,,,,,,,,Research Institute,,,,,,,,,,,,,,,,,,Law,,,,,,,,,,,Fisheries,,Information Communication Technology,,,Policy,,,,,Yes,,,"IUCN WCEL Early Career Group, https://www.iucn.org/commissions/world-commission-environmental-law/our-work/early-career-specialist-group, Nicholas Bryner",http://oceandecade.org,Twitter,,,,,Search engine (e.g. Google),,,Healthy and resilient ocean,,,,,,,2,,,,,1,,,,,,,,3,,,,,,,4,,,,,,,5,,,,,,,6,Levels of protection in mpas,marine spatial planning of the high seas,Effectiveness of different management measures in mpas,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,,,,,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,By presenting on regulation based mapping of global MPAs,Invitation,,,,Disagree,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,,Yes,,,Email,,,,
11310963303,251285312,2020-01-30 19:18:57,2020-01-30 19:22:48,23.46.211.84,,,,,Yes,,0 (I am still in professional training),,,,,,,,,,,,35,,,Prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,North Atlantic,,,,,,,,,,,Anthropocene Institute,"NOAA,",,,Donor/Foundation,,,,,,,,,,,,,,Data,,,,,,,,,,,,,,,,,,,,,,Fisheries,,Information Communication Technology,,,,,,,,,No,,,,,,,,,Search engine (e.g. Google),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11310858025,251285312,2020-01-30 18:42:35,2020-01-30 18:55:02,69.31.113.168,,,,,Yes,,,,1 - 2 years,,,,,,,,,,24,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North and Central Indian Ocean,,,,,,,,,"Physical Research Laboratory,Ahmedabad,India",National center for microbial resources,,,,,,,,,,Research Institute,,,,Biology,,,,Earth Sciences,,,,,,,,,,,,,,,,,Biotechnology,,,,,,,,,,,,,,,No,,,,,,,,People in my network,,,,,,,Sustainably harvested and productive ocean,,,1,,,,,,,,,,5,,,,,,,6,,2,,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,,Scientific challenge or knowledge gap 1,,,,Scientific challenge or knowledge gap 2,,,,,,,,To get the idea about the biological activity to corelate witht he climate change,Nil,Strongly agree,,,,,,,Agree,,,,,,,Neither agree nor disagree,,,,,Agree,,,,,,Agree,,,,,,,Neither agree nor disagree,,,,,,,Disagree,,,,,Yes,,,Email,,,,
11310720860,251285312,2020-01-30 17:32:13,2020-01-30 18:22:18,23.46.211.84,,,,,Yes,,,,,,,,,6 - 7 years,,,,,35,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,North and West Pacific,,,,,Anthropocene Institute/ProtectedSeas,,Business/Industry,,,,,,,,,,,,Business or Entrepreneurship,,,,Data,,,,,,,,,,,,,,,Technology,Academia,Agriculture or Aquaculture,,,Energy,,Fisheries,,,,,,Philanthropy,,,,,No,,,,,,,LinkedIn,People in my network,Search engine (e.g. Google),,,Healthy and resilient ocean,,,,,,,2,,,,,1,,,,,,,,,,5,,,,,,,6,,,3,,,,,,,4,,,Sustainable Fisheries and Resource Extraction,Climate Change - Ocean Acidification,Transportation Pollution - Shipping Industry,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,Scientific challenge or knowledge gap 3,,Scientific challenge or knowledge gap 2,,,,Scientific challenge or knowledge gap 3,Scientific challenge or knowledge gap 1,,,,,,Through the development of innovative technology help solve the complex challenges that are threatening the health and resiliency of the ocean.,"Government funding, adoption of technology, education and outreach around ocean threats (public support)",Strongly agree,,,,,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,,Agree,,,,,Strongly agree,,,,,,Strongly agree,,,,,,no,Don't know what ECOPs is.,,No,,,Online Newsletter,,,
11310669252,251285312,2020-01-30 17:40:07,2020-01-30 17:47:58,23.46.211.47,,,,,Yes,,,,1 - 2 years,,,,,,,,,,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,Caribbean,North and West Pacific,South Pacific,South East Pacific,,,Anthropocene Institute,,,,,,Non-governmental organisation,,,,,,,,,Biology,,,Data,,,,,,,Geography,,,,,,,,,Academia,,,,,,Fisheries,,Information Communication Technology,,,Policy,,,,,,No,,,,,,,,People in my network,,,,,,,,Transparent and accessible ocean,,,,3,,,,1,,,,,,,,,,,6,,,,,5,,,2,,,,,,,,4,,,Protected area monitoring/enforcement,Protected area success,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,,,,,,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,Scientific challenge or knowledge gap 1,Scientific challenge or knowledge gap 2,,,,,Agree,,,,,,,,Disagree,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,Agree,,,,,,,,Disagree,,,Access to published journal articles,,Yes,,,Email,,,,
